PT	AU	BA	CA	GP	RI	OI	BE	Z2	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	DI	D2	SU	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZB	ZS	Z9	SN	BN	UT	PM
J	Bastos, Rita; D'Amen, Manuela; Vicente, Joana; Santos, Mario; Yu, Huirong; Eitelberg, David; Goncalves, Joao; Civantos, Emilio; Honrado, Joao; Cabral, Joao Alexandre								A multi-scale looping approach to predict spatially dynamic patterns of functional species richness in changing landscapes								ECOLOGICAL INDICATORS				64				92	104					MAY 2016	2016																			
J	Rouco, C.; Santoro, S.; Delibes-Mateos, M.; Villafuerte, R.								Optimization and accuracy of faecal pellet count estimates of population size: The case of European rabbits in extensive breeding nuclei								ECOLOGICAL INDICATORS				64				212	216					MAY 2016	2016																			
J	Hoban, J. M.; van de Ven, R. J.; Hopkins, D. L.								Optimum number of technical replicates for the measurement of compression of lamb meat								MEAT SCIENCE				115				24	26					MAY 2016	2016																			
J	Louveton, N.; McCall, R.; Koenig, V.; Avanesov, T.; Engel, T.								Driving while using a smartphone-based mobility application: Evaluating the impact of three multi-choice user interfaces on visual-manual distraction								APPLIED ERGONOMICS				54				196	204					MAY 2016	2016																			
J	Oliveira, Denize; Machin, Leandro; Deliza, Rosires; Rosenthal, Amauri; Walter, Eduardo H.; Gimenez, Ana; Ares, Gaston								Consumers' attention to functional food labels: Insights from eye-tracking and change detection in a case study with probiotic milk								LWT-FOOD SCIENCE AND TECHNOLOGY				68				160	167					MAY 2016	2016																			
J	Kim, Byeong-Sam; Lee, Minwoo; Kim, Ji-Young; Jung, Jae-Yoon; Koo, Junemo								Development of a freshness-assessment model for a real-time online monitoring system of packaged commercial milk in distribution								LWT-FOOD SCIENCE AND TECHNOLOGY				68				532	540					MAY 2016	2016																			
J	Morris, Katherine; McNicholas, Paul D.								Clustering, classification, discriminant analysis, and dimension reduction via generalized hyperbolic mixtures								COMPUTATIONAL STATISTICS & DATA ANALYSIS				97				133	150					MAY 2016	2016																			
J	Pourmoayed, Reza; Nielsen, Lars Relund; Kristensen, Anders Ringgaard								A hierarchical Markov decision process modeling feeding and marketing decisions of growing pigs								EUROPEAN JOURNAL OF OPERATIONAL RESEARCH				250	3			925	938					MAY 1 2016	2016																			
J	Maione, Camila; de Paula, Eloisa Silva; Gallimberti, Matheus; Batista, Bruno Lemos; Campiglia, Andres Dobal; Barbosa, Fernando, Jr.; Barbosa, Rommel Melgaco								Comparative study of data mining techniques for the authentication of organic grape juice based on ICP-MS analysis								EXPERT SYSTEMS WITH APPLICATIONS				49				60	73					MAY 1 2016	2016																			
J	Martini, Johannes W. R.; Wimmer, Valentin; Erbe, Malena; Simianer, Henner								Epistasis and covariance: how gene interaction translates into genomic relationship								THEORETICAL AND APPLIED GENETICS				129	5			963	976					MAY 2016	2016																			
J	Raja, Rafi; Dube, Bright; Hensor, Elizabeth M. A.; Hogg, Sarah F.; Conaghan, Philip G.; Kingsbury, Sarah R.								The clinical characteristics of older people with chronic multiple-site joint pains and their utilisation of therapeutic interventions: data from a prospective cohort study								BMC MUSCULOSKELETAL DISORDERS				17						194				APR 30 2016	2016																			
J	Bauman, Andrew G.; Dunshea, Glenn; Feary, David A.; Hoey, Andrew S.								Prickly business: abundance of sea urchins on breakwaters and coral reefs in Dubai								MARINE POLLUTION BULLETIN				105	2			459	465					APR 30 2016	2016																			
J	Roberts, May B.; Jones, Geoffrey P.; McCormick, Mark I.; Munday, Philip L.; Neale, Stephen; Thorrold, Simon; Robitzch, Vanessa S. N.; Berumen, Michael L.								Homogeneity of coral reef communities across 8 degrees of latitude in the Saudi Arabian Red Sea								MARINE POLLUTION BULLETIN				105	2			558	565					APR 30 2016	2016																			
J	Ali', Mohammed Kaed Hassan; Belluscio, Andrea; Ventura, Daniele; Ardizzone, Giandomenico								Feeding ecology of some fish species occurring in artisanal fishery of Socotra Island (Yemen)								MARINE POLLUTION BULLETIN				105	2			613	628					APR 30 2016	2016																			
J	Danaher, Michelle R.; Albert, Paul S.; Roy, Aninyda; Schisterman, Enrique F.								Estimation of interaction effects using pooled biospecimens in a case-control study								STATISTICS IN MEDICINE				35	9			1502	1513					APR 30 2016	2016																			
